Date,10TC_SCURMON,10TC_S+1MON,10TC_S+2MON,10TC_S+3MON,10TC_S+4MON,10TC_S+5MON,10TC_SCURQ,10TC_S+1Q,10TC_S+2Q,10TC_S+3Q,10TC_S+4Q,10TC_S+1CAL,10TC_S+2CAL,10TC_S+3CAL,10TC_S+4CAL,10TC_S+5CAL,10TC_S+6CAL,10TC_S+7CAL
2018-10-09,13354.0,13283.0,12867.0,11875.0,11617.0,,13168.0,11754.0,12813.0,12388.0,13200.0,12539.0,11917.0,10908.0,9967.0,9833.0,9817.0,9813.0
2018-10-10,13350.0,13371.0,12900.0,11908.0,11633.0,,13207.0,11733.0,12829.0,12417.0,13192.0,12543.0,11917.0,10908.0,9958.0,9808.0,9808.0,9808.0
2018-10-11,13496.0,13542.0,13096.0,12038.0,11725.0,,13378.0,11858.0,12888.0,12471.0,13225.0,12611.0,11938.0,10933.0,9975.0,9825.0,9825.0,9825.0
2018-10-12,13471.0,13496.0,13079.0,12071.0,11733.0,,13349.0,11871.0,12867.0,12479.0,13250.0,12617.0,11925.0,10925.0,9967.0,9821.0,9821.0,9821.0
2018-10-15,13413.0,13417.0,13021.0,12013.0,11667.0,,13283.0,11800.0,12800.0,12392.0,13196.0,12547.0,11892.0,10875.0,9950.0,9817.0,9804.0,9796.0
2018-10-16,13342.0,13204.0,12804.0,11917.0,11571.0,,13117.0,11713.0,12671.0,12263.0,13071.0,12430.0,11763.0,10783.0,9921.0,9800.0,9779.0,9750.0
2018-10-17,13338.0,13117.0,12767.0,11875.0,11554.0,,13074.0,11671.0,12654.0,12225.0,13013.0,12391.0,11729.0,10767.0,9913.0,9800.0,9779.0,9750.0
2018-10-18,13308.0,12950.0,12708.0,11858.0,11538.0,,12989.0,11667.0,12632.0,12195.0,13022.0,12379.0,11707.0,10741.0,9908.0,9792.0,9770.0,9745.0
2018-10-19,13222.0,12745.0,12595.0,11762.0,11425.0,,12854.0,11483.0,12528.0,12166.0,12937.0,12279.0,11637.0,10654.0,9850.0,9758.0,9729.0,9692.0
2018-10-22,13221.0,12721.0,12588.0,11733.0,11400.0,,12843.0,11517.0,12558.0,12179.0,12975.0,12308.0,11638.0,10683.0,9875.0,9763.0,9733.0,9696.0
2018-10-23,13125.0,12658.0,12433.0,11625.0,11292.0,,12739.0,11400.0,12417.0,12083.0,12838.0,12184.0,11563.0,10613.0,9804.0,9733.0,9717.0,9675.0
2018-10-24,13104.0,12413.0,12238.0,11483.0,11183.0,,12585.0,11283.0,12283.0,11971.0,12704.0,12061.0,11500.0,10579.0,9779.0,9708.0,9688.0,9663.0
2018-10-25,13063.0,12283.0,12163.0,11442.0,11100.0,,12503.0,11183.0,12150.0,11854.0,12633.0,11955.0,11475.0,10550.0,9754.0,9708.0,9692.0,9679.0
2018-10-26,13050.0,12171.0,12000.0,11358.0,11000.0,,12407.0,10963.0,12092.0,11808.0,12650.0,11879.0,11413.0,10479.0,9663.0,9633.0,9629.0,9608.0
2018-10-29,13058.0,12067.0,11933.0,11267.0,10908.0,,12353.0,10863.0,12033.0,11792.0,12667.0,11839.0,11325.0,10450.0,9667.0,9625.0,9604.0,9583.0
2018-10-30,13071.0,12075.0,11975.0,11292.0,10946.0,,12373.0,10942.0,12146.0,11829.0,12729.0,11912.0,11317.0,10471.0,9663.0,9625.0,9608.0,9588.0
2018-10-31,12017.0,11954.0,11292.0,10942.0,10900.0,,11986.0,11045.0,12217.0,11808.0,12750.0,11955.0,11317.0,10458.0,9663.0,9625.0,9608.0,9588.0
2018-11-01,11867.0,11863.0,11292.0,10958.0,11008.0,,11865.0,11086.0,12233.0,11833.0,12792.0,11986.0,11304.0,10458.0,9667.0,9638.0,9617.0,9596.0
2018-11-02,11758.0,11792.0,11242.0,10946.0,11033.0,,11775.0,11074.0,12225.0,11717.0,12692.0,11927.0,11225.0,10392.0,9638.0,9596.0,9579.0,9567.0
2018-11-05,11517.0,11638.0,11163.0,10883.0,10958.0,,11577.0,11002.0,12208.0,11650.0,12678.0,11885.0,11100.0,10329.0,9633.0,9600.0,9558.0,9538.0
2018-11-06,11271.0,11354.0,10967.0,10708.0,10817.0,,11313.0,10831.0,12050.0,11504.0,12563.0,11737.0,10958.0,10225.0,9600.0,9571.0,9529.0,9521.0
2018-11-07,11200.0,11146.0,10958.0,10725.0,10850.0,,11173.0,10844.0,12033.0,11504.0,12558.0,11735.0,10921.0,10229.0,9608.0,9569.0,9542.0,9525.0
2018-11-08,11196.0,11183.0,11017.0,10763.0,10883.0,,11190.0,10887.0,12067.0,11563.0,12633.0,11788.0,10942.0,10196.0,9588.0,9554.0,9526.0,9513.0
2018-11-09,11221.0,11229.0,10988.0,10738.0,10808.0,,11225.0,10844.0,12046.0,11563.0,12625.0,11769.0,10979.0,10213.0,9579.0,9558.0,9529.0,9513.0
2018-11-12,11317.0,11283.0,11017.0,10788.0,10867.0,,11300.0,10890.0,12113.0,11600.0,12671.0,11818.0,10967.0,10204.0,9583.0,9563.0,9533.0,9517.0
2018-11-13,11379.0,11367.0,11008.0,10767.0,10858.0,,11373.0,10878.0,12071.0,11513.0,12513.0,11744.0,10913.0,10146.0,9567.0,9548.0,9513.0,9496.0
2018-11-14,10892.0,10713.0,10575.0,10375.0,10621.0,,10802.0,10524.0,11496.0,11004.0,12058.0,11271.0,10650.0,9967.0,9500.0,9475.0,9471.0,9425.0
2018-11-15,11038.0,10875.0,10733.0,10513.0,10792.0,,10956.0,10679.0,11642.0,11142.0,12154.0,11404.0,10688.0,9867.0,9450.0,9438.0,9400.0,9375.0
2018-11-16,11117.0,10963.0,10829.0,10633.0,10883.0,,11040.0,10782.0,11738.0,11229.0,12175.0,11481.0,10696.0,9863.0,9463.0,9479.0,9442.0,9404.0
2018-11-19,11088.0,10933.0,10804.0,10617.0,10917.0,,11011.0,10779.0,11758.0,11246.0,12146.0,11482.0,10654.0,9804.0,9467.0,9429.0,9396.0,9363.0
2018-11-20,11033.0,10813.0,10533.0,10433.0,10750.0,,10923.0,10572.0,11533.0,11042.0,11933.0,11270.0,10558.0,9721.0,9400.0,9354.0,9304.0,9292.0
2018-11-21,11167.0,11017.0,10554.0,10496.0,10813.0,,11092.0,10621.0,11567.0,11025.0,11892.0,11276.0,10450.0,9629.0,9433.0,9392.0,9358.0,9329.0
2018-11-22,11213.0,11083.0,10621.0,10563.0,10913.0,,11148.0,10699.0,11617.0,11083.0,11958.0,11340.0,10513.0,9654.0,9433.0,9392.0,9358.0,9338.0
2018-11-23,11217.0,11125.0,10671.0,10596.0,10963.0,,11171.0,10743.0,11650.0,11113.0,11967.0,11368.0,10533.0,9663.0,9438.0,9392.0,9358.0,9338.0
2018-11-26,11238.0,11254.0,10908.0,10750.0,11117.0,,11246.0,10925.0,11792.0,11250.0,12117.0,11521.0,10600.0,9688.0,9488.0,9438.0,9400.0,9367.0
2018-11-27,11229.0,11333.0,11067.0,10892.0,11238.0,,11282.0,11065.0,11875.0,11279.0,12271.0,11623.0,10621.0,9679.0,9467.0,9425.0,9388.0,9350.0
2018-11-28,11244.0,11250.0,10958.0,10850.0,11225.0,,11247.0,11011.0,11792.0,11225.0,12208.0,11559.0,10508.0,9633.0,9458.0,9400.0,9375.0,9346.0
2018-11-29,11193.0,11029.0,10825.0,10733.0,11117.0,,11111.0,10892.0,11646.0,11038.0,12079.0,11414.0,10408.0,9600.0,9442.0,9392.0,9346.0,9329.0
2018-11-30,11129.0,10879.0,10758.0,11133.0,11554.0,,11129.0,10924.0,11675.0,11054.0,12113.0,11442.0,10450.0,9617.0,9442.0,9383.0,9338.0,9313.0
2018-12-03,11388.0,11192.0,11038.0,11383.0,11858.0,,11388.0,11204.0,11921.0,11267.0,12342.0,11684.0,10596.0,9713.0,9508.0,9446.0,9367.0,9329.0
2018-12-04,11383.0,11129.0,10925.0,11288.0,11800.0,,11383.0,11114.0,11842.0,11325.0,12454.0,11684.0,10638.0,9721.0,9513.0,9458.0,9375.0,9346.0
2018-12-05,11238.0,11033.0,10858.0,11246.0,11804.0,,11238.0,11046.0,11879.0,11258.0,12450.0,11659.0,10646.0,9692.0,9517.0,9454.0,9388.0,9358.0
2018-12-06,11029.0,10863.0,10738.0,11096.0,11708.0,,11029.0,10899.0,11779.0,11138.0,12350.0,11541.0,10533.0,9642.0,9492.0,9442.0,9375.0,9354.0
2018-12-07,11038.0,10883.0,10738.0,11113.0,11750.0,,11038.0,10911.0,11833.0,11167.0,12308.0,11555.0,10542.0,9633.0,9492.0,9442.0,9383.0,9354.0
2018-12-10,10992.0,10842.0,10713.0,11104.0,11733.0,,10992.0,10886.0,11817.0,11138.0,12258.0,11525.0,10554.0,9633.0,9496.0,9443.0,9383.0,9358.0
2018-12-11,10992.0,10808.0,10671.0,11079.0,11683.0,,10992.0,10853.0,11738.0,11096.0,12217.0,11476.0,10538.0,9604.0,9496.0,9443.0,9383.0,9358.0
2018-12-12,11133.0,11100.0,10833.0,11208.0,11808.0,,11133.0,11047.0,11875.0,11225.0,12333.0,11620.0,10600.0,9642.0,9525.0,9463.0,9413.0,9383.0
2018-12-13,11233.0,11346.0,11000.0,11329.0,11925.0,,11233.0,11225.0,11988.0,11354.0,12367.0,11733.0,10633.0,9658.0,9525.0,9458.0,9413.0,9383.0
2018-12-14,11242.0,11263.0,10975.0,11358.0,11925.0,,11242.0,11199.0,12008.0,11346.0,12367.0,11730.0,10638.0,9663.0,9521.0,9454.0,9413.0,9383.0
2018-12-17,11225.0,11200.0,10929.0,11325.0,11900.0,,11225.0,11152.0,12025.0,11346.0,12329.0,11713.0,10642.0,9646.0,9513.0,9450.0,9400.0,9383.0
2018-12-18,11183.0,11008.0,10788.0,11233.0,11767.0,,11183.0,11010.0,12017.0,11233.0,12183.0,11611.0,10608.0,9600.0,9479.0,9429.0,9379.0,9354.0
2018-12-19,11163.0,10900.0,10733.0,11192.0,11688.0,,11163.0,10942.0,11950.0,11171.0,12058.0,11530.0,10567.0,9567.0,9450.0,9404.0,9367.0,9342.0
2018-12-20,11158.0,10767.0,10654.0,11067.0,11575.0,,11158.0,10829.0,11879.0,10988.0,11946.0,11411.0,10521.0,9513.0,9421.0,9375.0,9339.0,9333.0
2018-12-21,11154.0,10646.0,10529.0,10896.0,11458.0,,11154.0,10690.0,11758.0,10850.0,11825.0,11281.0,10488.0,9483.0,9404.0,9346.0,9313.0,9308.0
2018-12-24,10654.0,10517.0,10895.0,11451.0,11650.0,,10689.0,11760.0,10842.0,11813.0,10533.0,10486.0,9481.0,9405.0,9345.0,9315.0,9314.0,9314.0
2019-01-02,10692.0,10596.0,10925.0,11575.0,11817.0,,10738.0,11742.0,10825.0,11808.0,10508.0,10517.0,9479.0,9417.0,9350.0,9320.0,9326.0,9326.0
2019-01-03,10542.0,10479.0,10858.0,11483.0,11775.0,,10626.0,11592.0,10738.0,11725.0,10417.0,10492.0,9446.0,9408.0,9342.0,9312.0,9318.0,9309.0
2019-01-04,10483.0,10417.0,10800.0,11463.0,11750.0,,10567.0,11554.0,10713.0,11708.0,10375.0,10463.0,9432.0,9392.0,9340.0,9302.0,9302.0,9293.0
2019-01-07,10358.0,10329.0,10775.0,11370.0,11667.0,,10487.0,11413.0,10704.0,11693.0,10338.0,10458.0,9440.0,9400.0,9340.0,9310.0,9293.0,9284.0
2019-01-08,10108.0,10075.0,10592.0,11250.0,11550.0,,10258.0,11333.0,10650.0,11658.0,10283.0,10433.0,9425.0,9387.0,9333.0,9308.0,9283.0,9273.0
2019-01-09,9833.0,9800.0,10325.0,11050.0,11342.0,,9986.0,11092.0,10646.0,11638.0,10204.0,10317.0,9367.0,9333.0,9313.0,9273.0,9260.0,9258.0
2019-01-10,9413.0,9463.0,10054.0,10825.0,11067.0,,9643.0,10800.0,10638.0,11613.0,10063.0,10158.0,9321.0,9317.0,9304.0,9258.0,9254.0,9254.0
2019-01-11,9421.0,9483.0,10129.0,10817.0,11058.0,,9678.0,10863.0,10675.0,11642.0,10079.0,10167.0,9325.0,9321.0,9308.0,9263.0,9258.0,9258.0
2019-01-14,9367.0,9379.0,10138.0,10800.0,11008.0,,9628.0,10825.0,10654.0,11629.0,10042.0,10156.0,9308.0,9308.0,9293.0,9256.0,9260.0,9260.0
2019-01-15,9246.0,9200.0,10142.0,10767.0,10971.0,,9529.0,10825.0,10575.0,11542.0,9988.0,10108.0,9288.0,9292.0,9281.0,9246.0,9246.0,9246.0
2019-01-16,8833.0,8804.0,9671.0,10467.0,10692.0,,9103.0,10529.0,10467.0,11454.0,9850.0,10029.0,9250.0,9254.0,9250.0,9225.0,9225.0,9233.0
2019-01-17,8792.0,8763.0,9792.0,10558.0,10783.0,,9115.0,10725.0,10675.0,11479.0,9842.0,10054.0,9258.0,9250.0,9238.0,9221.0,9221.0,9238.0
2019-01-18,8683.0,8517.0,9667.0,10483.0,10725.0,,8956.0,10742.0,10725.0,11454.0,9838.0,10025.0,9242.0,9238.0,9225.0,9212.0,9212.0,9224.0
2019-01-21,8633.0,8329.0,9758.0,10442.0,10717.0,,8907.0,10667.0,10796.0,11475.0,9829.0,10017.0,9238.0,9238.0,9224.0,9211.0,9211.0,9215.0
2019-01-22,8517.0,7875.0,9088.0,10142.0,10442.0,,8493.0,10333.0,10550.0,11275.0,9650.0,9833.0,9196.0,9188.0,9175.0,9179.0,9171.0,9171.0
2019-01-23,8521.0,7504.0,8729.0,10008.0,10258.0,,8251.0,10208.0,10471.0,11258.0,9608.0,9750.0,9171.0,9163.0,9158.0,9163.0,9154.0,9154.0
2019-01-24,8513.0,7213.0,8633.0,9800.0,10067.0,,8120.0,9892.0,10250.0,11075.0,9525.0,9658.0,9133.0,9117.0,9108.0,9108.0,9104.0,9104.0
2019-01-25,8467.0,7063.0,8567.0,9725.0,10000.0,,8032.0,9750.0,10171.0,11067.0,9458.0,9600.0,9100.0,9092.0,9079.0,9079.0,9075.0,9075.0
2019-01-28,8408.0,6742.0,8125.0,9225.0,9517.0,,7758.0,9196.0,9754.0,10654.0,9275.0,9421.0,9063.0,9023.0,9003.0,8994.0,8994.0,8994.0
2019-01-29,8342.0,6750.0,8275.0,9117.0,9483.0,,7789.0,9338.0,9638.0,10633.0,9242.0,9313.0,9017.0,8982.0,8961.0,8944.0,8944.0,8944.0
2019-01-30,8375.0,6392.0,8154.0,8975.0,9333.0,,7640.0,9188.0,9417.0,10425.0,8925.0,8942.0,8717.0,8700.0,8675.0,8667.0,8667.0,8667.0
2019-01-31,6150.0,8100.0,8958.0,9317.0,9383.0,,7125.0,9220.0,9500.0,10500.0,8867.0,8863.0,8692.0,8692.0,8667.0,8658.0,8658.0,8667.0
2019-02-01,6250.0,8475.0,9433.0,9658.0,9700.0,,7363.0,9597.0,9800.0,10750.0,9058.0,9117.0,8850.0,8767.0,8750.0,8733.0,8733.0,8733.0
2019-02-04,6242.0,8629.0,9650.0,9871.0,9950.0,,7436.0,9824.0,10000.0,10925.0,9083.0,9275.0,8900.0,8821.0,8813.0,8779.0,8779.0,8779.0
2019-02-05,6033.0,8421.0,9658.0,9829.0,9933.0,,7227.0,9807.0,10033.0,11017.0,9079.0,9313.0,8908.0,8804.0,8779.0,8754.0,8763.0,8771.0
2019-02-06,5908.0,8233.0,9525.0,9700.0,9817.0,,7071.0,9681.0,9983.0,10858.0,8983.0,9233.0,8879.0,8808.0,8775.0,8733.0,8733.0,8738.0
2019-02-07,5892.0,8183.0,9475.0,9650.0,9783.0,,7038.0,9636.0,9913.0,10750.0,8817.0,9017.0,8800.0,8775.0,8763.0,8721.0,8721.0,8721.0
2019-02-08,5988.0,8408.0,9713.0,9908.0,10075.0,,7198.0,9899.0,10079.0,10933.0,8867.0,9071.0,8842.0,8796.0,8767.0,8738.0,8738.0,8738.0
2019-02-11,6142.0,8721.0,10138.0,10229.0,10375.0,,7431.0,10247.0,10404.0,11125.0,9008.0,9250.0,8971.0,8858.0,8825.0,8792.0,8783.0,8783.0
2019-02-12,6238.0,8858.0,10342.0,10442.0,10554.0,,7548.0,10446.0,10708.0,11400.0,9217.0,9513.0,9117.0,8967.0,8950.0,8917.0,8908.0,8908.0
2019-02-13,6158.0,8617.0,10158.0,10225.0,10258.0,,7388.0,10214.0,10700.0,11313.0,9313.0,9654.0,9133.0,8983.0,8958.0,8900.0,8883.0,8883.0
2019-02-14,6142.0,8675.0,9979.0,10158.0,10167.0,,7408.0,10102.0,10779.0,11304.0,9267.0,9650.0,9121.0,8992.0,8967.0,8925.0,8904.0,8904.0
2019-02-15,6100.0,8492.0,9900.0,10233.0,10392.0,,7296.0,10175.0,10867.0,11292.0,9300.0,9654.0,9129.0,8996.0,8958.0,8938.0,8900.0,8900.0
2019-02-18,6133.0,8604.0,9979.0,10375.0,10513.0,,7369.0,10289.0,10838.0,11258.0,9333.0,9713.0,9175.0,9025.0,8988.0,8983.0,8942.0,8942.0
2019-02-19,6208.0,8800.0,10129.0,10463.0,10583.0,,7504.0,10392.0,10800.0,11254.0,9367.0,9767.0,9208.0,9046.0,9004.0,8996.0,8954.0,8950.0
2019-02-20,6221.0,8825.0,10042.0,10371.0,10408.0,,7523.0,10274.0,10671.0,11225.0,9358.0,9808.0,9213.0,9054.0,9017.0,9004.0,8958.0,8954.0
2019-02-21,6225.0,8917.0,9983.0,10408.0,10471.0,,7571.0,10288.0,10679.0,11275.0,9408.0,9967.0,9300.0,9171.0,9100.0,9063.0,9033.0,9021.0
2019-02-22,6267.0,8958.0,9967.0,10425.0,10500.0,,7613.0,10297.0,10733.0,11308.0,9433.0,10033.0,9379.0,9217.0,9137.0,9092.0,9071.0,9046.0
2019-02-25,6346.0,9125.0,10071.0,10579.0,10700.0,,7736.0,10450.0,10917.0,11479.0,9650.0,10421.0,9563.0,9329.0,9213.0,9171.0,9146.0,9133.0
2019-02-26,6342.0,9042.0,10042.0,10608.0,10738.0,,7692.0,10463.0,10992.0,11442.0,9671.0,10425.0,9592.0,9350.0,9233.0,9179.0,9150.0,9150.0
2019-02-27,,,,,,,,,,,,,,,,,,
2019-02-28,8771.0,9671.0,10425.0,10583.0,10767.0,,8771.0,10226.0,10913.0,11379.0,9746.0,10375.0,9533.0,9288.0,9167.0,9125.0,9088.0,9088.0
2019-03-01,8625.0,9550.0,10242.0,10383.0,10625.0,,8625.0,10058.0,10738.0,11267.0,9642.0,10304.0,9446.0,9088.0,8983.0,8988.0,8938.0,8938.0
2019-03-04,8729.0,9567.0,10075.0,10313.0,10579.0,,8729.0,9985.0,10679.0,11258.0,9658.0,10308.0,9433.0,9075.0,8975.0,8958.0,8913.0,8913.0
2019-03-05,8592.0,9242.0,9617.0,9850.0,10133.0,,8592.0,9570.0,10275.0,10992.0,9525.0,10167.0,9321.0,9000.0,8933.0,8925.0,8896.0,8896.0
2019-03-06,8578.0,9079.0,9200.0,9308.0,9800.0,,8578.0,9196.0,9942.0,10800.0,9358.0,9975.0,9167.0,8917.0,8850.0,8867.0,8846.0,8846.0
2019-03-07,8604.0,9146.0,9196.0,9275.0,9758.0,,8604.0,9206.0,9992.0,10858.0,9333.0,9896.0,9138.0,8863.0,8708.0,8721.0,8717.0,8763.0
2019-03-08,8683.0,9267.0,9292.0,9396.0,9942.0,,8683.0,9318.0,10204.0,11033.0,9396.0,9925.0,9163.0,8879.0,8708.0,8696.0,8683.0,8738.0
2019-03-11,8704.0,9296.0,9333.0,9429.0,10017.0,,8704.0,9353.0,10375.0,11138.0,9367.0,9888.0,9129.0,8767.0,8325.0,8488.0,8481.0,8489.0
2019-03-12,8696.0,9308.0,9367.0,9442.0,10042.0,,8696.0,9372.0,10367.0,11075.0,9292.0,9638.0,9042.0,8725.0,8275.0,8408.0,8396.0,8396.0
2019-03-13,8688.0,9358.0,9463.0,9633.0,10100.0,,8688.0,9485.0,10392.0,11013.0,9200.0,9538.0,9013.0,8650.0,8217.0,8346.0,8333.0,8342.0
2019-03-14,8785.0,9640.0,9955.0,10170.0,10450.0,,8785.0,9922.0,10695.0,11330.0,9290.0,9810.0,9080.0,8610.0,8210.0,8340.0,8340.0,8350.0
2019-03-15,8808.0,9700.0,10008.0,10267.0,10483.0,,8808.0,9992.0,10758.0,11333.0,9288.0,9871.0,9117.0,8583.0,8163.0,8254.0,8267.0,8275.0
2019-03-18,8621.0,9450.0,9850.0,10175.0,10383.0,,8621.0,9825.0,10629.0,11238.0,9250.0,9788.0,9108.0,8592.0,8163.0,8263.0,8263.0,8263.0
2019-03-19,8646.0,9346.0,9775.0,9971.0,10267.0,,8646.0,9697.0,10421.0,11079.0,9183.0,9696.0,9063.0,8517.0,8121.0,8200.0,8200.0,8204.0
2019-03-20,8688.0,9438.0,9908.0,10121.0,10350.0,,8688.0,9822.0,10575.0,11179.0,9208.0,9771.0,9129.0,8550.0,8150.0,8213.0,8213.0,8217.0
2019-03-21,8775.0,9546.0,9954.0,10150.0,10317.0,,8775.0,9883.0,10567.0,11158.0,9092.0,9750.0,9108.0,8517.0,8113.0,8188.0,8188.0,8192.0
2019-03-22,8800.0,9533.0,9929.0,10100.0,10258.0,,8800.0,9854.0,10508.0,11108.0,9058.0,9733.0,9108.0,8508.0,8104.0,8179.0,8171.0,8175.0
2019-03-25,8813.0,9558.0,9958.0,9900.0,10125.0,,8813.0,9806.0,10333.0,11000.0,9000.0,9708.0,9108.0,8500.0,8117.0,8163.0,8154.0,8154.0
2019-03-26,8788.0,9254.0,9679.0,9550.0,9975.0,,8788.0,9495.0,10071.0,10721.0,8913.0,9617.0,9092.0,8525.0,8113.0,8142.0,8138.0,8138.0
2019-03-27,8783.0,8850.0,9325.0,9275.0,9825.0,,8783.0,9150.0,9925.0,10525.0,8804.0,9496.0,9054.0,8508.0,8113.0,8121.0,8121.0,8121.0
2019-03-28,8823.0,9004.0,9488.0,9429.0,9992.0,,8823.0,9307.0,10188.0,10725.0,8908.0,9567.0,9113.0,8546.0,8138.0,8138.0,8129.0,8129.0
2019-03-29,8850.0,9313.0,9296.0,9875.0,9942.0,,9153.0,10029.0,10600.0,8671.0,9158.0,9488.0,9088.0,8525.0,8133.0,8129.0,8125.0,8125.0
2019-04-01,8813.0,9221.0,9163.0,9792.0,9917.0,,9066.0,9958.0,10575.0,8567.0,9217.0,9454.0,9083.0,8533.0,8138.0,8129.0,8125.0,8125.0
2019-04-02,8779.0,9138.0,9104.0,9767.0,9917.0,,9007.0,9992.0,10588.0,8592.0,9271.0,9500.0,9096.0,8529.0,8138.0,8125.0,8129.0,8121.0
2019-04-03,8396.0,8638.0,8796.0,9542.0,9758.0,,8610.0,9908.0,10417.0,8454.0,9225.0,9429.0,9063.0,8513.0,8125.0,8121.0,8125.0,8125.0
2019-04-04,8150.0,8367.0,8571.0,9400.0,9621.0,,8363.0,9717.0,10308.0,8363.0,9192.0,9358.0,9071.0,8500.0,8121.0,8108.0,8113.0,8113.0
2019-04-05,8133.0,8358.0,8554.0,9408.0,9658.0,,8349.0,9671.0,10296.0,8350.0,9200.0,9333.0,9050.0,8496.0,8121.0,8108.0,8113.0,8113.0
2019-04-08,8192.0,8367.0,8600.0,9458.0,9692.0,,8386.0,9700.0,10338.0,8356.0,9233.0,9371.0,9075.0,8567.0,8133.0,8113.0,8117.0,8117.0
2019-04-09,8229.0,8571.0,8692.0,9567.0,9792.0,,8497.0,9825.0,10354.0,8367.0,9263.0,9400.0,9108.0,8554.0,8133.0,8117.0,8121.0,8121.0
2019-04-10,8213.0,8583.0,8625.0,9567.0,9817.0,,8474.0,9908.0,10400.0,8388.0,9271.0,9438.0,9121.0,8546.0,8138.0,8117.0,8113.0,8113.0
2019-04-11,8154.0,8538.0,8613.0,9558.0,9783.0,,8435.0,9817.0,10363.0,8367.0,9271.0,9396.0,9108.0,8542.0,8133.0,8121.0,8117.0,8117.0
2019-04-12,8154.0,8596.0,8675.0,9579.0,9804.0,,8475.0,9813.0,10350.0,8379.0,9279.0,9413.0,9117.0,8542.0,8142.0,8121.0,8117.0,8117.0
2019-04-15,8213.0,8900.0,8963.0,9775.0,10021.0,,8692.0,9996.0,10521.0,8483.0,9408.0,9567.0,9192.0,8596.0,8204.0,8158.0,8142.0,8142.0
2019-04-16,8358.0,9188.0,9229.0,9883.0,10146.0,,8925.0,10096.0,10675.0,8558.0,9488.0,9681.0,9217.0,8604.0,8231.0,8175.0,8158.0,8158.0
2019-04-17,8350.0,9013.0,9200.0,9858.0,10142.0,,8854.0,10121.0,10696.0,8583.0,9504.0,9725.0,9250.0,8571.0,8256.0,8208.0,8175.0,8167.0
2019-04-18,8342.0,8983.0,9192.0,9842.0,10142.0,,8839.0,10138.0,10725.0,8600.0,9504.0,9721.0,9242.0,8642.0,8281.0,8217.0,8175.0,8167.0
2019-04-23,8367.0,9179.0,9313.0,9925.0,10258.0,,8953.0,10204.0,10829.0,8750.0,9658.0,9871.0,9346.0,8783.0,8402.0,8342.0,8313.0,8296.0
2019-04-24,8388.0,9542.0,9675.0,10158.0,10488.0,,9201.0,10488.0,11050.0,9038.0,9967.0,10150.0,9492.0,8913.0,8508.0,8438.0,8383.0,8363.0
2019-04-25,8379.0,9233.0,9446.0,10075.0,10367.0,,9020.0,10358.0,10942.0,8988.0,9954.0,10121.0,9517.0,8942.0,8496.0,8442.0,8388.0,8358.0
2019-04-26,8367.0,9021.0,9338.0,9975.0,10246.0,,8908.0,10150.0,10775.0,8938.0,9854.0,10054.0,9479.0,8921.0,8521.0,8442.0,8388.0,8367.0
2019-04-29,8381.0,9088.0,9396.0,9975.0,10254.0,,8955.0,10183.0,10817.0,9033.0,9933.0,10100.0,9496.0,8942.0,8533.0,8467.0,8400.0,8371.0
2019-04-30,9050.0,9392.0,9992.0,10267.0,10425.0,,9221.0,10228.0,10788.0,9150.0,9979.0,10100.0,9517.0,8967.0,8546.0,8475.0,8425.0,8400.0
2019-05-01,9029.0,9392.0,9983.0,10250.0,10425.0,,9211.0,10220.0,10742.0,9188.0,10025.0,10117.0,9542.0,9004.0,8558.0,8483.0,8463.0,8442.0
2019-05-02,9075.0,9488.0,10000.0,10258.0,10433.0,,9281.0,10231.0,10800.0,9183.0,10050.0,10108.0,9529.0,9013.0,8563.0,8496.0,8475.0,8463.0
2019-05-03,8925.0,9458.0,9908.0,10208.0,10433.0,,9192.0,10183.0,10779.0,9158.0,10008.0,10042.0,9508.0,8983.0,8550.0,8496.0,8463.0,8450.0
2019-05-07,8833.0,9383.0,9829.0,10117.0,10350.0,,9108.0,10099.0,10671.0,9096.0,9963.0,9910.0,9446.0,8950.0,8517.0,8475.0,8450.0,8438.0
2019-05-08,9008.0,9538.0,9888.0,10171.0,10396.0,,9273.0,10151.0,10754.0,9117.0,9929.0,9875.0,9442.0,8933.0,8511.0,8479.0,8438.0,8429.0
2019-05-09,8825.0,9308.0,9704.0,10038.0,10300.0,,9067.0,10014.0,10592.0,8992.0,9854.0,9704.0,9379.0,8933.0,8500.0,8446.0,8413.0,8413.0
2019-05-10,8863.0,9425.0,9783.0,10117.0,10429.0,,9144.0,10110.0,10696.0,9042.0,9896.0,9721.0,9388.0,8888.0,8508.0,8446.0,8413.0,8408.0
2019-05-13,8963.0,9533.0,9829.0,10288.0,10604.0,,9248.0,10240.0,10696.0,9000.0,9900.0,9738.0,9379.0,8808.0,8429.0,8371.0,8346.0,8338.0
2019-05-14,8942.0,9554.0,9833.0,10304.0,10663.0,,9248.0,10267.0,10717.0,8971.0,9867.0,9683.0,9354.0,8733.0,8367.0,8313.0,8296.0,8283.0
2019-05-15,8813.0,9342.0,9604.0,10204.0,10583.0,,9077.0,10131.0,10567.0,8758.0,9754.0,9554.0,9250.0,8650.0,8288.0,8246.0,8229.0,8229.0
2019-05-16,8750.0,9204.0,9467.0,10150.0,10604.0,,8977.0,10074.0,10529.0,8688.0,9708.0,9492.0,9204.0,8617.0,8263.0,8208.0,8195.0,8195.0
